timestamp;type;instance;model;action;Order ID;Products;Customer type;Payment type;Replenishment ID;Product;Amount;Shipment ID;Courier;Number of orders
2024-01-13 10:02:32;Order;1232;Order;Receive payment;1232;[tv];Silver;Credit;;;;;;
2024-01-13 10:03:26;Shipment;147;Shipment;Complete shipment;;;;;;;;147;Courier B;10
2024-01-13 10:04:16;Order;1216;Order;Complete packing;1216;[laptop,laptop];Gold;Credit;;;;;;
2024-01-13 10:07:08;Order;1160;Order;Deliver order;1160;[tv,desktop];Bronze;Plan;;;;;;
2024-01-13 10:07:08;Shipment;148;Shipment;Deliver order;;;;;;;;148;Courier C;5
2024-01-13 10:07:32;Order;1232;Order;Process order;1232;[tv];Silver;Credit;;;;;;
2024-01-13 10:08:09;Order;1224;Order;Complete packing;1224;[laptop,phone];Silver;Plan;;;;;;
2024-01-13 10:11:40;Order;1233;Order;Try payment;1233;[tv];Silver;Credit;;;;;;
2024-01-13 10:11:40;Order;1234;Order;Receive customer order;1234;[phone,desktop,desktop,tv];Silver;Plan;;;;;;
2024-01-13 10:14:20;Order;1229;Order;Pack order;1229;[tv,tv];Gold;Credit;;;;;;
2024-01-13 10:16:45;Order;1233;Order;Receive payment;1233;[tv];Silver;Credit;;;;;;
2024-01-13 10:17:04;Shipment;148;Shipment;Complete shipment;;;;;;;;148;Courier C;5
2024-01-13 10:17:32;Order;1232;Order;Pick inventory;1232;[tv];Silver;Credit;;;;;;
2024-01-13 10:18:22;Order;1227;Order;Pack order;1227;[phone,laptop];Silver;Debit;;;;;;
2024-01-13 10:19:31;Order;1230;Order;Pick inventory;1230;[tv,desktop,laptop];Gold;Debit;;;;;;
2024-01-13 10:19:31;Order;1230;Order;Pick inventory;1230;[tv,desktop,laptop];Gold;Debit;;;;;;
2024-01-13 10:21:40;Order;1233;Order;Process order;1233;[tv];Silver;Credit;;;;;;
2024-01-13 10:29:31;Order;1229;Order;Complete packing;1229;[tv,tv];Gold;Credit;;;;;;
2024-01-13 10:31:31;Order;1233;Order;Pick inventory;1233;[tv];Silver;Credit;;;;;;
2024-01-13 10:32:02;Order;1231;Order;Pick inventory;1231;[phone,laptop,tv];Silver;Plan;;;;;;
2024-01-13 10:32:02;Order;1231;Order;Pick inventory;1231;[phone,laptop,tv];Silver;Plan;;;;;;
2024-01-13 10:33:38;Order;1227;Order;Complete packing;1227;[phone,laptop];Silver;Debit;;;;;;
2024-01-13 10:34:13;Shipment;149;Shipment;Create shipment;;;;;;;;149;Courier B;10
2024-01-13 10:39:22;Order;1155;Order;Pack order;1155;[laptop,phone,desktop];Gold;Plan;;;;;;
2024-01-13 10:41:13;Order;1231;Order;Pick inventory;1231;[phone,laptop,tv];Silver;Plan;;;;;;
2024-01-13 10:43:43;Order;1233;Order;Pack order;1233;[tv];Silver;Credit;;;;;;
2024-01-13 10:44:13;Shipment;149;Shipment;Load products;;;;;;;;149;Courier B;10
2024-01-13 10:54:26;Order;1155;Order;Complete packing;1155;[laptop,phone,desktop];Gold;Plan;;;;;;
2024-01-13 10:58:42;Order;1233;Order;Complete packing;1233;[tv];Silver;Credit;;;;;;
2024-01-13 11:03:41;Order;1211;Order;Pack order;1211;[laptop,tv];Gold;Plan;;;;;;
2024-01-13 11:09:44;Order;1214;Order;Pack order;1214;[laptop,laptop];Bronze;Debit;;;;;;
2024-01-13 11:16:52;Order;1234;Order;Try payment;1234;[phone,desktop,desktop,tv];Silver;Plan;;;;;;
2024-01-13 11:16:52;Order;1235;Order;Receive customer order;1235;[desktop,laptop,laptop];Bronze;Plan;;;;;;
2024-01-13 11:18:38;Order;1211;Order;Complete packing;1211;[laptop,tv];Gold;Plan;;;;;;
2024-01-13 11:18:38;Shipment;150;Shipment;Create shipment;;;;;;;;150;Courier C;5
2024-01-13 11:22:03;Order;1234;Order;Receive payment;1234;[phone,desktop,desktop,tv];Silver;Plan;;;;;;
2024-01-13 11:24:37;Order;1214;Order;Complete packing;1214;[laptop,laptop];Bronze;Debit;;;;;;
2024-01-13 11:27:05;Order;1234;Order;Process order;1234;[phone,desktop,desktop,tv];Silver;Plan;;;;;;
2024-01-13 11:28:41;Shipment;150;Shipment;Load products;;;;;;;;150;Courier C;5
2024-01-13 11:28:42;Order;1232;Order;Pack order;1232;[tv];Silver;Credit;;;;;;
2024-01-13 11:34:50;Order;1231;Order;Pack order;1231;[phone,laptop,tv];Silver;Plan;;;;;;
2024-01-13 11:43:41;Order;1232;Order;Complete packing;1232;[tv];Silver;Credit;;;;;;
2024-01-13 11:44:15;Shipment;149;Shipment;Start shipment;;;;;;;;149;Courier B;10
2024-01-13 11:48:45;Order;1151;Order;Pack order;1151;[desktop,desktop,desktop];Bronze;Debit;;;;;;
2024-01-13 11:49:26;Order;1231;Order;Complete packing;1231;[phone,laptop,tv];Silver;Plan;;;;;;
2024-01-13 12:00:09;Order;1235;Order;Deny order;1235;[desktop,laptop,laptop];Bronze;Plan;;;;;;
2024-01-13 12:00:09;Order;1236;Order;Receive customer order;1236;[desktop,phone,laptop,laptop];Silver;Credit;;;;;;
2024-01-13 12:03:25;Order;1151;Order;Complete packing;1151;[desktop,desktop,desktop];Bronze;Debit;;;;;;
2024-01-13 12:06:32;Order;1234;Order;Pick inventory;1234;[phone,desktop,desktop,tv];Silver;Plan;;;;;;
2024-01-13 12:06:32;Order;1234;Order;Pick inventory;1234;[phone,desktop,desktop,tv];Silver;Plan;;;;;;
2024-01-13 12:11:48;Replenishment;73;Replenishment;Receive replenishment;;;;;73;desktop;26;;;
2024-01-13 12:14:22;Order;1224;Order;Deliver order;1224;[laptop,phone];Silver;Plan;;;;;;
2024-01-13 12:14:22;Shipment;149;Shipment;Deliver order;;;;;;;;149;Courier B;10
2024-01-13 12:16:31;Order;1236;Order;Try payment;1236;[desktop,phone,laptop,laptop];Silver;Credit;;;;;;
2024-01-13 12:16:31;Order;1237;Order;Receive customer order;1237;[laptop];Gold;Credit;;;;;;
2024-01-13 12:18:29;Order;1238;Order;Receive customer order;1238;[laptop,phone,laptop,desktop];Gold;Debit;;;;;;
2024-01-13 12:18:29;Order;1237;Order;Try payment;1237;[laptop];Gold;Credit;;;;;;
2024-01-13 12:21:31;Order;1236;Order;Retry payment;1236;[desktop,phone,laptop,laptop];Silver;Credit;;;;;;
2024-01-13 12:23:31;Order;1237;Order;Receive payment;1237;[laptop];Gold;Credit;;;;;;
2024-01-13 12:24:21;Order;1223;Order;Deliver order;1223;[laptop,tv,laptop];Gold;Credit;;;;;;
2024-01-13 12:24:21;Shipment;149;Shipment;Deliver order;;;;;;;;149;Courier B;10
2024-01-13 12:26:25;Order;1236;Order;Update payment type;1236;[desktop,phone,laptop,laptop];Silver;Credit;;;;;;
2024-01-13 12:28:38;Order;1237;Order;Process order;1237;[laptop];Gold;Credit;;;;;;
2024-01-13 12:28:44;Shipment;150;Shipment;Start shipment;;;;;;;;150;Courier C;5
2024-01-13 12:31:06;Order;1238;Order;Deny order;1238;[laptop,phone,laptop,desktop];Gold;Debit;;;;;;
2024-01-13 12:31:06;Order;1239;Order;Receive customer order;1239;[tv];Gold;Credit;;;;;;
2024-01-13 12:31:23;Order;1236;Order;Retry payment;1236;[desktop,phone,laptop,laptop];Silver;Plan;;;;;;
2024-01-13 12:34:11;Order;1227;Order;Deliver order;1227;[phone,laptop];Silver;Debit;;;;;;
2024-01-13 12:34:11;Shipment;149;Shipment;Deliver order;;;;;;;;149;Courier B;10
2024-01-13 12:34:35;Replenishment;73;Replenishment;Process replenishment;;;;;73;desktop;26;;;
2024-01-13 12:34:35;Order;1174;Order;Pick backorder;1174;[desktop,desktop,laptop];Gold;Debit;;;;;;
2024-01-13 12:34:35;Order;1174;Order;Pick backorder;1174;[desktop,desktop,laptop];Gold;Debit;;;;;;
2024-01-13 12:34:35;Order;1176;Order;Pick backorder;1176;[phone,desktop,phone];Bronze;Debit;;;;;;
2024-01-13 12:36:28;Order;1236;Order;Receive payment;1236;[desktop,phone,laptop,laptop];Silver;Plan;;;;;;
2024-01-13 12:41:37;Order;1236;Order;Process order;1236;[desktop,phone,laptop,laptop];Silver;Plan;;;;;;
2024-01-13 12:44:15;Order;1219;Order;Deliver order;1219;[tv,laptop];Gold;Plan;;;;;;
2024-01-13 12:44:15;Shipment;149;Shipment;Deliver order;;;;;;;;149;Courier B;10
2024-01-13 12:44:26;Order;1172;Order;Pick backorder;1172;[laptop,phone,laptop,desktop];Silver;Plan;;;;;;
2024-01-13 12:44:26;Order;1176;Order;Pack order;1176;[phone,desktop,phone];Bronze;Debit;;;;;;
2024-01-13 12:44:39;Order;1183;Order;Pick backorder;1183;[desktop,tv,tv];Silver;Credit;;;;;;
2024-01-13 12:44:46;Order;1184;Order;Pick backorder;1184;[desktop,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 12:44:46;Order;1174;Order;Pack order;1174;[desktop,desktop,laptop];Gold;Debit;;;;;;
2024-01-13 12:54:16;Order;1184;Order;Pick backorder;1184;[desktop,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 12:54:24;Order;1208;Order;Deliver order;1208;[tv,laptop,laptop,phone];Bronze;Credit;;;;;;
2024-01-13 12:54:24;Shipment;149;Shipment;Deliver order;;;;;;;;149;Courier B;10
2024-01-13 12:54:38;Order;1184;Order;Pick backorder;1184;[desktop,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 12:54:45;Order;1189;Order;Pick backorder;1189;[phone,desktop];Silver;Credit;;;;;;
2024-01-13 12:58:30;Order;1211;Order;Deliver order;1211;[laptop,tv];Gold;Plan;;;;;;
2024-01-13 12:58:30;Shipment;150;Shipment;Deliver order;;;;;;;;150;Courier C;5
2024-01-13 12:59:22;Order;1176;Order;Complete packing;1176;[phone,desktop,phone];Bronze;Debit;;;;;;
2024-01-13 12:59:47;Order;1174;Order;Complete packing;1174;[desktop,desktop,laptop];Gold;Debit;;;;;;
2024-01-13 13:04:07;Order;1188;Order;Pick backorder;1188;[phone,phone,tv,desktop];Silver;Plan;;;;;;
2024-01-13 13:04:18;Order;1193;Order;Pick backorder;1193;[desktop,tv];Silver;Plan;;;;;;
2024-01-13 13:04:40;Order;1212;Order;Deliver order;1212;[tv,phone];Gold;Debit;;;;;;
2024-01-13 13:04:40;Shipment;149;Shipment;Deliver order;;;;;;;;149;Courier B;10
2024-01-13 13:04:49;Order;1196;Order;Pick backorder;1196;[desktop,desktop];Gold;Plan;;;;;;
2024-01-13 13:08:28;Order;1218;Order;Deliver order;1218;[tv,tv];Bronze;Debit;;;;;;
2024-01-13 13:08:28;Shipment;150;Shipment;Deliver order;;;;;;;;150;Courier C;5
2024-01-13 13:14:14;Order;1196;Order;Pick backorder;1196;[desktop,desktop];Gold;Plan;;;;;;
2024-01-13 13:14:17;Order;1195;Order;Pick backorder;1195;[desktop,phone,phone,tv];Gold;Plan;;;;;;
2024-01-13 13:14:29;Order;1216;Order;Deliver order;1216;[laptop,laptop];Gold;Credit;;;;;;
2024-01-13 13:14:29;Shipment;149;Shipment;Deliver order;;;;;;;;149;Courier B;10
2024-01-13 13:14:42;Order;1184;Order;Pack order;1184;[desktop,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 13:14:47;Order;1183;Order;Pack order;1183;[desktop,tv,tv];Silver;Credit;;;;;;
2024-01-13 13:14:58;Order;1199;Order;Pick backorder;1199;[desktop];Gold;Debit;;;;;;
2024-01-13 13:18:21;Order;1154;Order;Deliver order;1154;[phone,desktop,desktop,desktop];Bronze;Plan;;;;;;
2024-01-13 13:18:21;Shipment;150;Shipment;Deliver order;;;;;;;;150;Courier C;5
2024-01-13 13:19:43;Order;1239;Order;Try payment;1239;[tv];Gold;Credit;;;;;;
2024-01-13 13:19:43;Order;1240;Order;Receive customer order;1240;[phone,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 13:24:13;Order;1198;Order;Pick backorder;1198;[desktop,desktop];Gold;Debit;;;;;;
2024-01-13 13:24:28;Order;1198;Order;Pick backorder;1198;[desktop,desktop];Gold;Debit;;;;;;
2024-01-13 13:24:36;Order;1229;Order;Deliver order;1229;[tv,tv];Gold;Credit;;;;;;
2024-01-13 13:24:36;Shipment;149;Shipment;Deliver order;;;;;;;;149;Courier B;10
2024-01-13 13:24:46;Order;1239;Order;Receive payment;1239;[tv];Gold;Credit;;;;;;
2024-01-13 13:24:58;Order;1205;Order;Pick backorder;1205;[desktop,laptop,desktop];Bronze;Credit;;;;;;
2024-01-13 13:27:02;Order;1241;Order;Receive customer order;1241;[desktop];Silver;Credit;;;;;;
2024-01-13 13:27:02;Order;1240;Order;Try payment;1240;[phone,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 13:27:58;Order;1242;Order;Receive customer order;1242;[phone,tv,phone];Gold;Credit;;;;;;
2024-01-13 13:27:58;Order;1241;Order;Try payment;1241;[desktop];Silver;Credit;;;;;;
2024-01-13 13:28:24;Order;1233;Order;Deliver order;1233;[tv];Silver;Credit;;;;;;
2024-01-13 13:28:24;Shipment;150;Shipment;Deliver order;;;;;;;;150;Courier C;5
2024-01-13 13:29:41;Order;1184;Order;Complete packing;1184;[desktop,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 13:29:44;Order;1183;Order;Complete packing;1183;[desktop,tv,tv];Silver;Credit;;;;;;
2024-01-13 13:29:53;Order;1239;Order;Process order;1239;[tv];Gold;Credit;;;;;;
2024-01-13 13:30:05;Order;1243;Order;Receive customer order;1243;[laptop];Gold;Plan;;;;;;
2024-01-13 13:30:05;Order;1242;Order;Deny order;1242;[phone,tv,phone];Gold;Credit;;;;;;
2024-01-13 13:31:55;Order;1240;Order;Receive payment;1240;[phone,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 13:32:54;Order;1241;Order;Receive payment;1241;[desktop];Silver;Credit;;;;;;
2024-01-13 13:34:14;Order;1204;Order;Pick backorder;1204;[desktop,tv,phone];Bronze;Debit;;;;;;
2024-01-13 13:34:20;Order;1157;Order;Deliver order;1157;[desktop,phone,desktop];Silver;Debit;;;;;;
2024-01-13 13:34:20;Shipment;149;Shipment;Deliver order;;;;;;;;149;Courier B;10
2024-01-13 13:34:26;Order;1206;Order;Pick backorder;1206;[phone,desktop];Gold;Plan;;;;;;
2024-01-13 13:35:13;Order;1209;Order;Pick backorder;1209;[tv,desktop,tv];Gold;Debit;;;;;;
2024-01-13 13:37:06;Order;1240;Order;Process order;1240;[phone,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 13:37:47;Order;1241;Order;Process order;1241;[desktop];Silver;Credit;;;;;;
2024-01-13 13:38:35;Order;1155;Order;Deliver order;1155;[laptop,phone,desktop];Gold;Plan;;;;;;
2024-01-13 13:38:35;Shipment;150;Shipment;Deliver order;;;;;;;;150;Courier C;5
2024-01-13 13:44:11;Order;1210;Order;Pick backorder;1210;[laptop,desktop];Gold;Credit;;;;;;
2024-01-13 13:44:12;Order;1207;Order;Pick backorder;1207;[laptop,phone,desktop];Silver;Plan;;;;;;
2024-01-13 13:44:20;Order;1213;Order;Deliver order;1213;[laptop,tv,tv];Silver;Debit;;;;;;
2024-01-13 13:44:20;Shipment;149;Shipment;Deliver order;;;;;;;;149;Courier B;10
2024-01-13 13:44:25;Order;1195;Order;Pack order;1195;[desktop,phone,phone,tv];Gold;Plan;;;;;;
2024-01-13 13:44:53;Order;1172;Order;Pack order;1172;[laptop,phone,laptop,desktop];Silver;Plan;;;;;;
2024-01-13 13:45:08;Order;1205;Order;Pick backorder;1205;[desktop,laptop,desktop];Bronze;Credit;;;;;;
2024-01-13 13:46:25;Order;1244;Order;Receive customer order;1244;[laptop,phone,tv];Silver;Plan;;;;;;
2024-01-13 13:46:25;Order;1243;Order;Try payment;1243;[laptop];Gold;Plan;;;;;;
2024-01-13 13:47:22;Order;1244;Order;Try payment;1244;[laptop,phone,tv];Silver;Plan;;;;;;
2024-01-13 13:47:22;Order;1245;Order;Receive customer order;1245;[desktop,desktop];Silver;Plan;;;;;;
2024-01-13 13:48:52;Shipment;150;Shipment;Complete shipment;;;;;;;;150;Courier C;5
2024-01-13 13:51:45;Order;1243;Order;Receive payment;1243;[laptop];Gold;Plan;;;;;;
2024-01-13 13:52:13;Order;1244;Order;Receive payment;1244;[laptop,phone,tv];Silver;Plan;;;;;;
2024-01-13 13:54:08;Order;1220;Order;Pick backorder;1220;[phone,desktop];Gold;Plan;;;;;;
2024-01-13 13:54:17;Shipment;149;Shipment;Complete shipment;;;;;;;;149;Courier B;10
2024-01-13 13:54:29;Order;1217;Order;Pick backorder;1217;[laptop,tv,desktop];Gold;Credit;;;;;;
2024-01-13 13:55:13;Order;1236;Order;Pick inventory;1236;[desktop,phone,laptop,laptop];Silver;Plan;;;;;;
2024-01-13 13:56:46;Order;1243;Order;Process order;1243;[laptop];Gold;Plan;;;;;;
2024-01-13 13:57:12;Order;1244;Order;Process order;1244;[laptop,phone,tv];Silver;Plan;;;;;;
2024-01-13 13:59:33;Order;1172;Order;Complete packing;1172;[laptop,phone,laptop,desktop];Silver;Plan;;;;;;
2024-01-13 13:59:39;Order;1195;Order;Complete packing;1195;[desktop,phone,phone,tv];Gold;Plan;;;;;;
2024-01-13 14:03:54;Order;1237;Order;Pick inventory;1237;[laptop];Gold;Credit;;;;;;
2024-01-13 14:04:27;Order;1239;Order;Pick inventory;1239;[tv];Gold;Credit;;;;;;
2024-01-13 14:04:40;Order;1246;Order;Receive customer order;1246;[desktop,phone,tv];Bronze;Debit;;;;;;
2024-01-13 14:04:40;Order;1245;Order;Try payment;1245;[desktop,desktop];Silver;Plan;;;;;;
2024-01-13 14:05:12;Order;1236;Order;Pick inventory;1236;[desktop,phone,laptop,laptop];Silver;Plan;;;;;;
2024-01-13 14:09:43;Order;1245;Order;Receive payment;1245;[desktop,desktop];Silver;Plan;;;;;;
2024-01-13 14:13:36;Order;1243;Order;Pick inventory;1243;[laptop];Gold;Plan;;;;;;
2024-01-13 14:14:26;Order;1240;Order;Pick inventory;1240;[phone,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 14:14:50;Order;1236;Order;Pick inventory;1236;[desktop,phone,laptop,laptop];Silver;Plan;;;;;;
2024-01-13 14:14:53;Order;1245;Order;Process order;1245;[desktop,desktop];Silver;Plan;;;;;;
2024-01-13 14:18:52;Shipment;151;Shipment;Create shipment;;;;;;;;151;Courier C;5
2024-01-13 14:19:34;Order;1205;Order;Pack order;1205;[desktop,laptop,desktop];Bronze;Credit;;;;;;
2024-01-13 14:19:37;Order;1210;Order;Pack order;1210;[laptop,desktop];Gold;Credit;;;;;;
2024-01-13 14:27:15;Order;1244;Order;Pick inventory;1244;[laptop,phone,tv];Silver;Plan;;;;;;
2024-01-13 14:27:15;Order;1244;Order;Pick inventory;1244;[laptop,phone,tv];Silver;Plan;;;;;;
2024-01-13 14:27:15;Order;1244;Order;Pick inventory;1244;[laptop,phone,tv];Silver;Plan;;;;;;
2024-01-13 14:28:53;Shipment;151;Shipment;Load products;;;;;;;;151;Courier C;5
2024-01-13 14:34:40;Order;1205;Order;Complete packing;1205;[desktop,laptop,desktop];Bronze;Credit;;;;;;
2024-01-13 14:34:47;Order;1210;Order;Complete packing;1210;[laptop,desktop];Gold;Credit;;;;;;
2024-01-13 14:44:40;Order;1193;Order;Pack order;1193;[desktop,tv];Silver;Plan;;;;;;
2024-01-13 14:49:17;Order;1188;Order;Pack order;1188;[phone,phone,tv,desktop];Silver;Plan;;;;;;
2024-01-13 14:59:05;Order;1247;Order;Receive customer order;1247;[desktop,desktop];Gold;Debit;;;;;;
2024-01-13 14:59:05;Order;1246;Order;Try payment;1246;[desktop,phone,tv];Bronze;Debit;;;;;;
2024-01-13 14:59:34;Order;1193;Order;Complete packing;1193;[desktop,tv];Silver;Plan;;;;;;
2024-01-13 15:04:14;Order;1246;Order;Receive payment;1246;[desktop,phone,tv];Bronze;Debit;;;;;;
2024-01-13 15:04:21;Order;1188;Order;Complete packing;1188;[phone,phone,tv,desktop];Silver;Plan;;;;;;
2024-01-13 15:09:32;Order;1246;Order;Process order;1246;[desktop,phone,tv];Bronze;Debit;;;;;;
2024-01-13 15:09:51;Order;1199;Order;Pack order;1199;[desktop];Gold;Debit;;;;;;
2024-01-13 15:24:23;Order;1204;Order;Pack order;1204;[desktop,tv,phone];Bronze;Debit;;;;;;
2024-01-13 15:24:42;Order;1199;Order;Complete packing;1199;[desktop];Gold;Debit;;;;;;
2024-01-13 15:24:42;Shipment;152;Shipment;Create shipment;;;;;;;;152;Courier B;10
2024-01-13 15:29:28;Shipment;151;Shipment;Start shipment;;;;;;;;151;Courier C;5
2024-01-13 15:29:38;Order;1220;Order;Pack order;1220;[phone,desktop];Gold;Plan;;;;;;
2024-01-13 15:33:42;Order;1248;Order;Receive customer order;1248;[laptop,desktop];Silver;Plan;;;;;;
2024-01-13 15:33:42;Order;1247;Order;Try payment;1247;[desktop,desktop];Gold;Debit;;;;;;
2024-01-13 15:35:15;Shipment;152;Shipment;Load products;;;;;;;;152;Courier B;10
2024-01-13 15:38:50;Order;1247;Order;Receive payment;1247;[desktop,desktop];Gold;Debit;;;;;;
2024-01-13 15:39:36;Order;1204;Order;Complete packing;1204;[desktop,tv,phone];Bronze;Debit;;;;;;
2024-01-13 15:39:39;Order;1246;Order;Pick inventory;1246;[desktop,phone,tv];Bronze;Debit;;;;;;
2024-01-13 15:39:39;Order;1246;Order;Pick inventory;1246;[desktop,phone,tv];Bronze;Debit;;;;;;
2024-01-13 15:39:50;Order;1248;Order;Try payment;1248;[laptop,desktop];Silver;Plan;;;;;;
2024-01-13 15:39:50;Order;1249;Order;Receive customer order;1249;[laptop,tv,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 15:43:55;Order;1247;Order;Process order;1247;[desktop,desktop];Gold;Debit;;;;;;
2024-01-13 15:44:41;Order;1248;Order;Receive payment;1248;[laptop,desktop];Silver;Plan;;;;;;
2024-01-13 15:44:44;Order;1220;Order;Complete packing;1220;[phone,desktop];Gold;Plan;;;;;;
2024-01-13 15:49:49;Order;1248;Order;Process order;1248;[laptop,desktop];Silver;Plan;;;;;;
2024-01-13 15:53:55;Order;1249;Order;Try payment;1249;[laptop,tv,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 15:53:55;Order;1250;Order;Receive customer order;1250;[phone,tv,tv];Silver;Debit;;;;;;
2024-01-13 15:54:28;Order;1198;Order;Pack order;1198;[desktop,desktop];Gold;Debit;;;;;;
2024-01-13 15:54:33;Order;1244;Order;Pack order;1244;[laptop,phone,tv];Silver;Plan;;;;;;
2024-01-13 15:56:39;Order;1250;Order;Try payment;1250;[phone,tv,tv];Silver;Debit;;;;;;
2024-01-13 15:56:39;Order;1251;Order;Receive customer order;1251;[tv,tv,laptop,tv];Gold;Debit;;;;;;
2024-01-13 15:59:01;Order;1249;Order;Retry payment;1249;[laptop,tv,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 15:59:39;Order;1184;Order;Deliver order;1184;[desktop,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 15:59:39;Shipment;151;Shipment;Deliver order;;;;;;;;151;Courier C;5
2024-01-13 16:00:00;Replenishment;74;Replenishment;Create replenishment order;;;;;74;desktop;17;;;
2024-01-13 16:01:34;Order;1250;Order;Receive payment;1250;[phone,tv,tv];Silver;Debit;;;;;;
2024-01-13 16:03:56;Order;1249;Order;Receive payment;1249;[laptop,tv,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 16:06:41;Order;1250;Order;Process order;1250;[phone,tv,tv];Silver;Debit;;;;;;
2024-01-13 16:08:54;Order;1249;Order;Process order;1249;[laptop,tv,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 16:09:07;Order;1198;Order;Complete packing;1198;[desktop,desktop];Gold;Debit;;;;;;
2024-01-13 16:09:37;Order;1244;Order;Complete packing;1244;[laptop,phone,tv];Silver;Plan;;;;;;
2024-01-13 16:09:50;Order;1248;Order;Pick inventory;1248;[laptop,desktop];Silver;Plan;;;;;;
2024-01-13 16:09:55;Order;1231;Order;Deliver order;1231;[phone,laptop,tv];Silver;Plan;;;;;;
2024-01-13 16:09:55;Shipment;151;Shipment;Deliver order;;;;;;;;151;Courier C;5
2024-01-13 16:09:56;Replenishment;74;Replenishment;Order product;;;;;74;desktop;17;;;
2024-01-13 16:18:40;Order;1251;Order;Try payment;1251;[tv,tv,laptop,tv];Gold;Debit;;;;;;
2024-01-13 16:18:40;Order;1252;Order;Receive customer order;1252;[phone,desktop,tv];Silver;Credit;;;;;;
2024-01-13 16:19:23;Order;1252;Order;Try payment;1252;[phone,desktop,tv];Silver;Credit;;;;;;
2024-01-13 16:19:23;Order;1253;Order;Receive customer order;1253;[laptop,desktop,laptop,laptop];Bronze;Credit;;;;;;
2024-01-13 16:19:25;Order;1243;Order;Pack order;1243;[laptop];Gold;Plan;;;;;;
2024-01-13 16:19:55;Order;1195;Order;Deliver order;1195;[desktop,phone,phone,tv];Gold;Plan;;;;;;
2024-01-13 16:19:55;Shipment;151;Shipment;Deliver order;;;;;;;;151;Courier C;5
2024-01-13 16:19:59;Order;1254;Order;Receive customer order;1254;[phone,desktop,laptop,phone];Silver;Plan;;;;;;
2024-01-13 16:19:59;Order;1253;Order;Deny order;1253;[laptop,desktop,laptop,laptop];Bronze;Credit;;;;;;
2024-01-13 16:23:15;Order;1251;Order;Receive payment;1251;[tv,tv,laptop,tv];Gold;Debit;;;;;;
2024-01-13 16:24:18;Order;1252;Order;Receive payment;1252;[phone,desktop,tv];Silver;Credit;;;;;;
2024-01-13 16:24:33;Order;1239;Order;Pack order;1239;[tv];Gold;Credit;;;;;;
2024-01-13 16:25:43;Order;1254;Order;Try payment;1254;[phone,desktop,laptop,phone];Silver;Plan;;;;;;
2024-01-13 16:25:43;Order;1255;Order;Receive customer order;1255;[tv,desktop,tv];Gold;Debit;;;;;;
2024-01-13 16:28:22;Order;1251;Order;Process order;1251;[tv,tv,laptop,tv];Gold;Debit;;;;;;
2024-01-13 16:29:25;Order;1252;Order;Process order;1252;[phone,desktop,tv];Silver;Credit;;;;;;
2024-01-13 16:29:43;Order;1232;Order;Deliver order;1232;[tv];Silver;Credit;;;;;;
2024-01-13 16:29:43;Shipment;151;Shipment;Deliver order;;;;;;;;151;Courier C;5
2024-01-13 16:30:45;Order;1254;Order;Receive payment;1254;[phone,desktop,laptop,phone];Silver;Plan;;;;;;
2024-01-13 16:34:03;Order;1243;Order;Complete packing;1243;[laptop];Gold;Plan;;;;;;
2024-01-13 16:34:34;Shipment;152;Shipment;Start shipment;;;;;;;;152;Courier B;10
2024-01-13 16:35:48;Order;1254;Order;Process order;1254;[phone,desktop,laptop,phone];Silver;Plan;;;;;;
2024-01-13 16:36:43;Order;1250;Order;Pick inventory;1250;[phone,tv,tv];Silver;Debit;;;;;;
2024-01-13 16:36:43;Order;1250;Order;Pick inventory;1250;[phone,tv,tv];Silver;Debit;;;;;;
2024-01-13 16:36:43;Order;1250;Order;Pick inventory;1250;[phone,tv,tv];Silver;Debit;;;;;;
2024-01-13 16:38:58;Order;1207;Order;Pack order;1207;[laptop,phone,desktop];Silver;Plan;;;;;;
2024-01-13 16:39:20;Order;1239;Order;Complete packing;1239;[tv];Gold;Credit;;;;;;
2024-01-13 16:39:35;Order;1174;Order;Deliver order;1174;[desktop,desktop,laptop];Gold;Debit;;;;;;
2024-01-13 16:39:35;Shipment;151;Shipment;Deliver order;;;;;;;;151;Courier C;5
2024-01-13 16:44:13;Order;1237;Order;Pack order;1237;[laptop];Gold;Credit;;;;;;
2024-01-13 16:49:08;Order;1249;Order;Pick inventory;1249;[laptop,tv,desktop,desktop];Silver;Debit;;;;;;
2024-01-13 16:49:08;Order;1249;Order;Pick inventory;1249;[laptop,tv,desktop,desktop];Silver;Debit;;;;;;
